occurrence_id,model,game_id,session_name,run_label,run_number,decoding_group,justification_id,sentence_id,sentence_text,candidate_surface,connective_surface,char_spans,start,end,n_char_spans,is_discontinuous,is_connective,raw_sense,top_level,confidence,relation_type
4705,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_2,2,Stochastic,868,3,Justin is also highly defensive and involved in complex narratives designed to deflect suspicion.,also,also,298-302,298,302,1,False,True,Expansion.Conjunction,Expansion,0.9992110729217529,Explicit
4706,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_2,2,Stochastic,868,3,Justin is also highly defensive and involved in complex narratives designed to deflect suspicion.,and,and,320-323,320,323,1,False,False,NoSense,,0.9999256134033203,Explicit
4707,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,One#Night#Ultimate#Werewolf#3#Insomniac,run_2,2,Stochastic,869,2,"Multiple players, including Audrey and Katie, explicitly accuse him of being a Werewolf.",and,and,169-172,169,172,1,False,False,NoSense,,1.0,Explicit
4708,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,One#Night#Ultimate#Werewolf#3#Insomniac,run_2,2,Stochastic,869,3,"While role swapping complicates certainty, Brett's shifting narratives and the strong consensus among the accusers make him the most probable target to eliminate to secure a Village victory.",while,While,223-228,223,228,1,False,True,Comparison.Contrast,Comparison,0.8653016686439514,Explicit
4709,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,One#Night#Ultimate#Werewolf#3#Insomniac,run_2,2,Stochastic,869,3,"While role swapping complicates certainty, Brett's shifting narratives and the strong consensus among the accusers make him the most probable target to eliminate to secure a Village victory.",and,and,294-297,294,297,1,False,False,NoSense,,0.9999979734420776,Explicit
4710,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,One#Night#Ultimate#Werewolf#3#Insomniac,run_2,2,Stochastic,869,4,His defensive tactics and repeated involvement in the core conflict solidify the suspicion.,and,and,436-439,436,439,1,False,False,NoSense,,0.9999998807907104,Explicit
4711,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,870,1,The primary goal for Team Village is to eliminate a Werewolf.,for,for,17-20,17,20,1,False,False,NoSense,,0.9999977350234985,Explicit
4712,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,870,3,"While such a statement could be a bluff, it represents the most direct and undeniable piece of evidence regarding a Werewolf identity provided by any player.",while,While,159-164,159,164,1,False,True,Comparison.Contrast,Comparison,0.745866596698761,Explicit
4713,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,870,3,"While such a statement could be a bluff, it represents the most direct and undeniable piece of evidence regarding a Werewolf identity provided by any player.",and,and,230-233,230,233,1,False,False,NoSense,,0.9999984502792358,Explicit
4714,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,870,4,"Furthermore, the discussion surrounding Paul's actions and his direct admission makes him the highest priority target for elimination.",furthermore,Furthermore,317-328,317,328,1,False,True,Expansion.Conjunction,Expansion,0.9984813332557678,Explicit
4715,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,870,4,"Furthermore, the discussion surrounding Paul's actions and his direct admission makes him the highest priority target for elimination.",and,and,372-375,372,375,1,False,False,NoSense,,0.9999929666519165,Explicit
4716,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,870,4,"Furthermore, the discussion surrounding Paul's actions and his direct admission makes him the highest priority target for elimination.",for,for,435-438,435,438,1,False,False,NoSense,,1.0,Explicit
4717,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,870,5,Voting him out maximizes the chance of achieving the victory condition for Team Village.,for,for,523-526,523,526,1,False,False,NoSense,,0.9999998807907104,Explicit
4718,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,871,1,"The discussion heavily focuses on identifying a Werewolf, and the consensus among the active players (Mitchell, Mike, Paul, and Justin) points toward Alysha.",and,and,58-61,58,61,1,False,True,Expansion.Conjunction,Expansion,0.9955025315284729,Explicit
4719,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,871,1,"The discussion heavily focuses on identifying a Werewolf, and the consensus among the active players (Mitchell, Mike, Paul, and Justin) points toward Alysha.",and,and,124-127,124,127,1,False,False,NoSense,,0.9999998807907104,Explicit
4720,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,871,2,"Paul and Mitchell initially identified Alysha as a Werewolf, and later, Mitchell and Justin strongly advocated for her elimination, suggesting she might be the Tanner or a Werewolf.",and,and,163-166,163,166,1,False,False,NoSense,,0.9994575381278992,Explicit
4721,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,871,2,"Paul and Mitchell initially identified Alysha as a Werewolf, and later, Mitchell and Justin strongly advocated for her elimination, suggesting she might be the Tanner or a Werewolf.",as,as,204-206,204,206,1,False,False,NoSense,,1.0,Explicit
4722,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,871,2,"Paul and Mitchell initially identified Alysha as a Werewolf, and later, Mitchell and Justin strongly advocated for her elimination, suggesting she might be the Tanner or a Werewolf.",and,and,219-222,219,222,1,False,True,Expansion.Conjunction,Expansion,0.6602088809013367,Explicit
4723,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,871,2,"Paul and Mitchell initially identified Alysha as a Werewolf, and later, Mitchell and Justin strongly advocated for her elimination, suggesting she might be the Tanner or a Werewolf.",later,later,223-228,223,228,1,False,True,Temporal.Asynchronous,Temporal,0.9996829032897949,Explicit
4724,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,871,2,"Paul and Mitchell initially identified Alysha as a Werewolf, and later, Mitchell and Justin strongly advocated for her elimination, suggesting she might be the Tanner or a Werewolf.",and,and,239-242,239,242,1,False,False,NoSense,,0.999998927116394,Explicit
4725,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,871,2,"Paul and Mitchell initially identified Alysha as a Werewolf, and later, Mitchell and Justin strongly advocated for her elimination, suggesting she might be the Tanner or a Werewolf.",for,for,269-272,269,272,1,False,False,NoSense,,1.0,Explicit
4726,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,871,2,"Paul and Mitchell initially identified Alysha as a Werewolf, and later, Mitchell and Justin strongly advocated for her elimination, suggesting she might be the Tanner or a Werewolf.",or,or,325-327,325,327,1,False,False,NoSense,,0.9999998807907104,Explicit
4727,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_2,2,Stochastic,871,3,"Despite the confusion caused by role swaps, the final push in the discussion is dedicated to Alysha, making her the most probable target to eliminate a Werewolf and secure Team Village's victory.",and,and,501-504,501,504,1,False,False,NoSense,,0.9999924898147583,Explicit
4728,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,872,1,Paul is the most suspicious player based on his inconsistent claims and aggressive denials.,and,and,68-71,68,71,1,False,False,NoSense,,0.9999997615814209,Explicit
4729,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,872,2,"He initially claimed to be the Troublemaker, but later claimed to be the Hunter, suggesting a willingness to mislead.",but,but,137-140,137,140,1,False,False,NoSense,,0.9150053262710571,Explicit
4730,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,872,2,"He initially claimed to be the Troublemaker, but later claimed to be the Hunter, suggesting a willingness to mislead.",later,later,141-146,141,146,1,False,True,Temporal.Asynchronous,Temporal,0.997563362121582,Explicit
4731,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,872,3,"Multiple players, including Carly, have directly accused him of lying and being a Werewolf or Tanner.",and,and,280-283,280,283,1,False,False,NoSense,,0.9999487400054932,Explicit
4732,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,872,3,"Multiple players, including Carly, have directly accused him of lying and being a Werewolf or Tanner.",or,or,301-303,301,303,1,False,False,NoSense,,1.0,Explicit
4733,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,872,4,"His constant involvement in role-swapping discussions, coupled with his evasiveness, makes him the prime target for Team Village to eliminate a Werewolf.",for,for,424-427,424,427,1,False,False,NoSense,,0.9999998807907104,Explicit
4734,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,873,1,"Justin exhibits the most erratic and suspicious behavior throughout the discussion, constantly claiming to be different roles (Troublemaker, Tanner, and a swapper).",and,and,33-36,33,36,1,False,False,NoSense,,0.9999997615814209,Explicit
4735,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,873,1,"Justin exhibits the most erratic and suspicious behavior throughout the discussion, constantly claiming to be different roles (Troublemaker, Tanner, and a swapper).",and,and,149-152,149,152,1,False,False,NoSense,,1.0,Explicit
4736,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,873,2,This rapid and contradictory shifting of identity is a common tactic used by Werewolves or Doppelgangers to sow confusion and evade detection.,and,and,176-179,176,179,1,False,False,NoSense,,0.9999897480010986,Explicit
4737,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,873,2,This rapid and contradictory shifting of identity is a common tactic used by Werewolves or Doppelgangers to sow confusion and evade detection.,or,or,253-255,253,255,1,False,False,NoSense,,0.9999998807907104,Explicit
4738,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,873,2,This rapid and contradictory shifting of identity is a common tactic used by Werewolves or Doppelgangers to sow confusion and evade detection.,and,and,287-290,287,290,1,False,False,NoSense,,0.9999676942825317,Explicit
4739,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,run_2,2,Stochastic,873,3,"While many players are arguing, Justin's claims of role manipulation suggest a deep involvement in the game's deception.",while,While,308-313,308,313,1,False,True,Comparison.Contrast,Comparison,0.7041717767715454,Explicit
4740,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,run_2,2,Stochastic,874,1,Dylan is the most direct suspect because he openly admitted to being a Werewolf in the public discussion (at points [90] and [306]).,because,because,33-40,33,40,1,False,True,Contingency.Cause,Contingency,0.9999101161956787,Explicit
4741,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,run_2,2,Stochastic,874,1,Dylan is the most direct suspect because he openly admitted to being a Werewolf in the public discussion (at points [90] and [306]).,and,and,121-124,121,124,1,False,False,NoSense,,0.9999927282333374,Explicit
4742,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,run_2,2,Stochastic,874,2,"While this could be a strategic bluff, it provides the strongest evidence of Werewolf alignment available to the observer.",while,While,133-138,133,138,1,False,True,Comparison.Contrast,Comparison,0.6845988631248474,Explicit
4743,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,run_2,2,Stochastic,874,3,"Furthermore, he was targeted by multiple players, including Brett, who specifically voted for him.",furthermore,Furthermore,256-267,256,267,1,False,True,Expansion.Conjunction,Expansion,0.997445821762085,Explicit
4744,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,run_2,2,Stochastic,874,3,"Furthermore, he was targeted by multiple players, including Brett, who specifically voted for him.",specifically,specifically,327-339,327,339,1,False,False,NoSense,,0.911645770072937,Explicit
4745,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,run_2,2,Stochastic,874,3,"Furthermore, he was targeted by multiple players, including Brett, who specifically voted for him.",for,for,346-349,346,349,1,False,False,NoSense,,1.0,Explicit
4746,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf,run_2,2,Stochastic,875,1,"Pete explicitly identifies himself as a Minion, a role belonging to Team Werewolf.",as,as,35-37,35,37,1,False,False,NoSense,,0.9999982118606567,Explicit
4747,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf,run_2,2,Stochastic,875,2,"Given the strict winning condition that Team Village must eliminate a Werewolf if one is present, targeting a player who admits to being a Werewolf ally is the most direct path to victory.",if,if,162-164,162,164,1,False,True,Contingency.Condition,Contingency,0.9698390364646912,Explicit
4748,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf,run_2,2,Stochastic,875,3,"While other players exhibit suspicious behavior, Pete's direct self-identification provides the strongest evidence of a Werewolf presence among the players.",while,While,272-277,272,277,1,False,True,Comparison.Contrast,Comparison,0.84474778175354,Explicit
4749,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,run_2,2,Stochastic,876,2,"This statement is a classic tactic used by Werewolves or Minions to derail the vote and prevent their own elimination, directly contradicting the Village's win condition.",or,or,169-171,169,171,1,False,False,NoSense,,1.0,Explicit
4750,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,run_2,2,Stochastic,876,2,"This statement is a classic tactic used by Werewolves or Minions to derail the vote and prevent their own elimination, directly contradicting the Village's win condition.",and,and,199-202,199,202,1,False,False,NoSense,,0.9999585151672363,Explicit
4751,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,run_2,2,Stochastic,876,3,"Furthermore, his role as a Drunk (98, 178) is often used as a cover for other roles, making his claims unreliable.",furthermore,Furthermore,286-297,286,297,1,False,True,Expansion.Conjunction,Expansion,0.9986028075218201,Explicit
4752,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,run_2,2,Stochastic,876,3,"Furthermore, his role as a Drunk (98, 178) is often used as a cover for other roles, making his claims unreliable.",as,as,308-310,308,310,1,False,False,NoSense,,1.0,Explicit
4753,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,run_2,2,Stochastic,876,3,"Furthermore, his role as a Drunk (98, 178) is often used as a cover for other roles, making his claims unreliable.",as,as,343-345,343,345,1,False,False,NoSense,,1.0,Explicit
4754,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,run_2,2,Stochastic,876,3,"Furthermore, his role as a Drunk (98, 178) is often used as a cover for other roles, making his claims unreliable.",for,for,354-357,354,357,1,False,False,NoSense,,1.0,Explicit
4755,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018,run_2,2,Stochastic,877,1,Mike is the most suspicious player based on his immediate and contradictory claims.,and,and,58-61,58,61,1,False,False,NoSense,,0.9999985694885254,Explicit
4756,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018,run_2,2,Stochastic,877,3,"He then immediately shifted his narrative, claiming to be the Troublemaker and involved in complex role swaps.",then,then,200-204,200,204,1,False,True,Temporal.Asynchronous,Temporal,0.9996520280838013,Explicit
4757,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018,run_2,2,Stochastic,877,3,"He then immediately shifted his narrative, claiming to be the Troublemaker and involved in complex role swaps.",and,and,272-275,272,275,1,False,False,NoSense,,0.9999837875366211,Explicit
4758,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018,run_2,2,Stochastic,877,4,"Despite his denials, his aggressive involvement in the role manipulation discussions makes him a prime target for elimination to satisfy Team Village's win condition.",for,for,418-421,418,421,1,False,False,NoSense,,1.0,Explicit
4759,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,run_2,2,Stochastic,878,1,"The discussion is highly chaotic, but the final exchanges reveal critical information.",but,but,34-37,34,37,1,False,True,Comparison.Contrast,Comparison,0.6888938546180725,Explicit
4760,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,run_2,2,Stochastic,878,2,"In the last few lines, James and Mike explicitly state that they are Werewolves.",and,and,116-119,116,119,1,False,False,NoSense,,0.9998156428337097,Explicit
4761,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,run_2,2,Stochastic,878,3,"Since Team Village wins if at least one Werewolf is eliminated, targeting a confirmed Werewolf is the most direct path to victory.",since,Since,168-173,168,173,1,False,True,Contingency.Cause,Contingency,0.9587356448173523,Explicit
4762,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,run_2,2,Stochastic,878,3,"Since Team Village wins if at least one Werewolf is eliminated, targeting a confirmed Werewolf is the most direct path to victory.",if,if,192-194,192,194,1,False,True,Contingency.Condition,Contingency,0.9594569802284241,Explicit
4763,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,run_2,2,Stochastic,878,4,"James is a confirmed Werewolf, and eliminating him fulfills the primary win condition for Team Village.",and,and,330-333,330,333,1,False,True,Expansion.Conjunction,Expansion,0.9803123474121094,Explicit
4764,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,run_2,2,Stochastic,878,4,"James is a confirmed Werewolf, and eliminating him fulfills the primary win condition for Team Village.",for,for,385-388,385,388,1,False,False,NoSense,,1.0,Explicit
4765,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,run_2,2,Stochastic,879,1,"The discussion heavily features accusations against Mike, who is repeatedly challenged on his claims and perceived inconsistencies.",and,and,101-104,101,104,1,False,False,NoSense,,1.0,Explicit
4766,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,run_2,2,Stochastic,879,2,"Justin and Mitchell actively push the narrative that Mike is a Werewolf, citing evidence from the Night phase.",and,and,139-142,139,142,1,False,False,NoSense,,0.9968575239181519,Explicit
4767,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,run_2,2,Stochastic,879,3,"James also joins the chorus of suspicion, leading to a clear consensus among the players present.",also,also,249-253,249,253,1,False,True,Expansion.Conjunction,Expansion,0.9986734390258789,Explicit
4768,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,run_2,2,Stochastic,879,4,"Given the strong public alignment against Mike, he is the most logical target to eliminate a Werewolf and secure a Village victory.",and,and,443-446,443,446,1,False,False,NoSense,,0.9999545812606812,Explicit
4769,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,run_2,2,Stochastic,880,1,"Brett is the most prominent figure in the discussion regarding Werewolf identification, repeatedly claiming to be the Seer and having seen two Werewolves in the center ([55], [192]).",and,and,123-126,123,126,1,False,False,NoSense,,0.9994376301765442,Explicit
4770,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,run_2,2,Stochastic,880,2,"While his claims are challenged by others, his role provides the most direct evidence of the threat.",while,While,183-188,183,188,1,False,True,Comparison.Contrast,Comparison,0.7823430299758911,Explicit
4771,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,run_2,2,Stochastic,880,3,"Furthermore, he is specifically accused of being the Tanner ([117]), which is a high-risk role for Village.",furthermore,Furthermore,284-295,284,295,1,False,True,Expansion.Conjunction,Expansion,0.9987300038337708,Explicit
4772,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,run_2,2,Stochastic,880,3,"Furthermore, he is specifically accused of being the Tanner ([117]), which is a high-risk role for Village.",specifically,specifically,303-315,303,315,1,False,False,NoSense,,0.6652289032936096,Explicit
4773,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,run_2,2,Stochastic,880,3,"Furthermore, he is specifically accused of being the Tanner ([117]), which is a high-risk role for Village.",for,for,379-382,379,382,1,False,False,NoSense,,1.0,Explicit
4774,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,run_2,2,Stochastic,880,4,"Given the urgency of eliminating a Werewolf, targeting the person who is most actively presenting evidence (or attempting to manipulate the narrative) is the most strategic move.",or,or,500-502,500,502,1,False,False,NoSense,,0.9998382329940796,Explicit
4775,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,One#Night#Ultimate#Werewolf#382#Game#100!!,run_2,2,Stochastic,881,1,"The discussion is highly chaotic due to multiple role swaps (Doppelganger and Robber), making definitive identification difficult.",and,and,74-77,74,77,1,False,False,NoSense,,1.0,Explicit
4776,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,One#Night#Ultimate#Werewolf#382#Game#100!!,run_2,2,Stochastic,881,2,"However, Katie directly accuses Dustin of being a Werewolf at one point in the discussion.",however,However,131-138,131,138,1,False,True,Comparison.Contrast,Comparison,0.7812475562095642,Explicit
