occurrence_id,model,game_id,session_name,run_label,run_number,decoding_group,justification_id,sentence_id,sentence_text,candidate_surface,connective_surface,char_spans,start,end,n_char_spans,is_discontinuous,is_connective,raw_sense,top_level,confidence,relation_type
3381,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,613,1,"The public discussion heavily focuses on identifying Werewolves, and Mitchell is the primary target of suspicion.",and,and,65-68,65,68,1,False,True,Expansion.Conjunction,Expansion,0.9849971532821655,Explicit
3382,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,613,2,"Both James and Paul actively accuse Mitchell, with Paul specifically stating he believes Mitchell plays too safely, which suggests a Werewolf strategy.",and,and,125-128,125,128,1,False,False,NoSense,,0.9999556541442871,Explicit
3383,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,613,2,"Both James and Paul actively accuse Mitchell, with Paul specifically stating he believes Mitchell plays too safely, which suggests a Werewolf strategy.",specifically,specifically,170-182,170,182,1,False,False,NoSense,,0.5196161270141602,Explicit
3384,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,613,3,"Mitchell attempts to defend himself by claiming to be the Insomniac, but given the strong consensus of suspicion against him, he is the most likely Werewolf candidate to eliminate for Team Village.",but,but,335-338,335,338,1,False,True,Comparison.Contrast,Comparison,0.6651294231414795,Explicit
3385,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,613,3,"Mitchell attempts to defend himself by claiming to be the Insomniac, but given the strong consensus of suspicion against him, he is the most likely Werewolf candidate to eliminate for Team Village.",for,for,446-449,446,449,1,False,False,NoSense,,1.0,Explicit
3386,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,614,1,Mitchell claimed to be the Seer and stated that he knew there was a Werewolf present in the game.,and,and,32-35,32,35,1,False,False,NoSense,,0.994375467300415,Explicit
3387,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,614,2,"Although the roles have changed due to card swaps, Mitchell has consistently been the most assertive in identifying potential Werewolves.",although,Although,98-106,98,106,1,False,True,Comparison.Contrast,Comparison,0.6254764199256897,Explicit
3388,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,614,3,"In the latest discussion, Justin directly accused Mitchell of being the current Werewolf, which provides a strong basis for elimination.",for,for,356-359,356,359,1,False,False,NoSense,,1.0,Explicit
3389,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,614,4,"Given the high degree of uncertainty, targeting the player who has made the most definitive claims about the Werewolf presence is a strategic move for Team Village.",for,for,520-523,520,523,1,False,False,NoSense,,1.0,Explicit
3390,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game3,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,615,1,The transcript explicitly identifies James as a Werewolf early in the game (Line 6).,as,as,43-45,43,45,1,False,False,NoSense,,0.9999996423721313,Explicit
3391,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game3,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,615,2,"While roles have been swapped, there is no public evidence that James has been successfully swapped out of the Werewolf role.",while,While,85-90,85,90,1,False,True,Comparison.Contrast,Comparison,0.7380630970001221,Explicit
3392,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game3,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,615,3,"Although Justin is currently pushing the vote toward Mitchell, James is the only player whose Werewolf status was directly confirmed by the Announcer and the game mechanics.",although,Although,211-219,211,219,1,False,True,Comparison.Contrast,Comparison,0.6884337067604065,Explicit
3393,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game3,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,615,3,"Although Justin is currently pushing the vote toward Mitchell, James is the only player whose Werewolf status was directly confirmed by the Announcer and the game mechanics.",and,and,361-364,361,364,1,False,False,NoSense,,0.9999996423721313,Explicit
3394,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game3,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,615,4,"To ensure Team Village wins, the safest and most logical choice is to eliminate the player who was confirmed as a Werewolf.",and,and,425-428,425,428,1,False,False,NoSense,,0.9999761581420898,Explicit
3395,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game3,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,615,4,"To ensure Team Village wins, the safest and most logical choice is to eliminate the player who was confirmed as a Werewolf.",as,as,494-496,494,496,1,False,False,NoSense,,0.9999998807907104,Explicit
3396,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game4,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,616,1,"The transcript is filled with conflicting claims and accusations, making definitive role identification impossible.",and,and,49-52,49,52,1,False,False,NoSense,,1.0,Explicit
3397,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game4,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,616,2,"However, Paul is the only player who explicitly claims to be a Werewolf (Line 66) and actively engages in the role-play of a Werewolf/Robber throughout the discussion.",however,However,116-123,116,123,1,False,True,Comparison.Contrast,Comparison,0.81121426820755,Explicit
3398,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game4,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,616,2,"However, Paul is the only player who explicitly claims to be a Werewolf (Line 66) and actively engages in the role-play of a Werewolf/Robber throughout the discussion.",and,and,198-201,198,201,1,False,False,NoSense,,0.998701810836792,Explicit
3399,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game4,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,616,3,"He makes detailed claims about his actions and suspicions, which is characteristic of a player trying to manipulate the vote.",and,and,327-330,327,330,1,False,False,NoSense,,1.0,Explicit
3400,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game4,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,616,4,"To fulfill the requirement of making Team Village win, the most logical target based on his self-declared role and aggressive involvement is Paul.",and,and,521-524,521,524,1,False,False,NoSense,,1.0,Explicit
3401,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game5,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,617,1,"The discussion is highly volatile, with multiple players claiming different roles and having undergone card swaps.",and,and,82-85,82,85,1,False,False,NoSense,,0.9998903274536133,Explicit
3402,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game5,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,617,2,"However, in the final moments of the discussion, Mitchell makes a direct and panicked admission, stating, ""I'll vote with you because I'm a werewolf.",however,However,115-122,115,122,1,False,True,Comparison.Contrast,Comparison,0.7499854564666748,Explicit
3403,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game5,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,617,2,"However, in the final moments of the discussion, Mitchell makes a direct and panicked admission, stating, ""I'll vote with you because I'm a werewolf.",and,and,188-191,188,191,1,False,False,NoSense,,0.9999996423721313,Explicit
3404,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game5,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,617,2,"However, in the final moments of the discussion, Mitchell makes a direct and panicked admission, stating, ""I'll vote with you because I'm a werewolf.",because,because,241-248,241,248,1,False,True,Contingency.Cause,Contingency,0.9999730587005615,Explicit
3405,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game5,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,617,4,"This explicit claim, coupled with Justin's earlier accusations against Mitchell, makes Mitchell the most probable target for Team Village to ensure a win.",earlier,earlier,321-328,321,328,1,False,False,NoSense,,0.9998921155929565,Explicit
3406,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game5,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,617,4,"This explicit claim, coupled with Justin's earlier accusations against Mitchell, makes Mitchell the most probable target for Team Village to ensure a win.",for,for,399-402,399,402,1,False,False,NoSense,,0.9999998807907104,Explicit
3407,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game5,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,617,5,"While Justin also claimed to be a Werewolf, Mitchell's final statement provides the clearest evidence of the role in the context of the vote.",while,While,433-438,433,438,1,False,True,Comparison.Contrast,Comparison,0.8413240909576416,Explicit
3408,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game5,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,run_1,1,Stochastic,617,5,"While Justin also claimed to be a Werewolf, Mitchell's final statement provides the clearest evidence of the role in the context of the vote.",also,also,446-450,446,450,1,False,True,Expansion.Conjunction,Expansion,0.9650027751922607,Explicit
3409,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,618,1,"As an external observer, I have access only to the public discussion, which consists entirely of claims, accusations, and arguments about roles.",as,As,0-2,0,2,1,False,False,NoSense,,0.9999943971633911,Explicit
3410,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,618,1,"As an external observer, I have access only to the public discussion, which consists entirely of claims, accusations, and arguments about roles.",and,and,118-121,118,121,1,False,False,NoSense,,0.9999998807907104,Explicit
3411,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,618,2,"No player has revealed their actual role card, and all information regarding who is a Werewolf is based on private actions (like Seer or Copycat views) or self-declarations.",and,and,192-195,192,195,1,False,True,Expansion.Conjunction,Expansion,0.9967580437660217,Explicit
3412,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,618,2,"No player has revealed their actual role card, and all information regarding who is a Werewolf is based on private actions (like Seer or Copycat views) or self-declarations.",or,or,279-281,279,281,1,False,False,NoSense,,1.0,Explicit
3413,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,618,2,"No player has revealed their actual role card, and all information regarding who is a Werewolf is based on private actions (like Seer or Copycat views) or self-declarations.",or,or,297-299,297,299,1,False,False,NoSense,,1.0,Explicit
3414,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,618,3,"Since I cannot verify the truthfulness of any role claim or the outcome of any night action, I cannot confidently identify a Werewolf among the players.",since,Since,319-324,319,324,1,False,True,Contingency.Cause,Contingency,0.9997081160545349,Explicit
3415,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,618,3,"Since I cannot verify the truthfulness of any role claim or the outcome of any night action, I cannot confidently identify a Werewolf among the players.",or,or,376-378,376,378,1,False,False,NoSense,,0.9999996423721313,Explicit
3416,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,618,4,"Therefore, I cannot make a choice to eliminate a Werewolf.",therefore,Therefore,472-481,472,481,1,False,True,Contingency.Cause,Contingency,0.9994964599609375,Explicit
3417,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,619,1,"The transcript contains numerous role swaps and accusations, making definitive role identification difficult.",and,and,44-47,44,47,1,False,False,NoSense,,1.0,Explicit
3418,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,619,2,"However, Justin makes several explicit admissions regarding his alignment.",however,However,110-117,110,117,1,False,True,Comparison.Contrast,Comparison,0.781833827495575,Explicit
3419,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,619,3,He states that he 'copycatted into a werewolf' (92) and that he 'joined Tyler at night' as a Werewolf (55).,and,and,237-240,237,240,1,False,True,Expansion.Conjunction,Expansion,0.9976996779441833,Explicit
3420,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,619,3,He states that he 'copycatted into a werewolf' (92) and that he 'joined Tyler at night' as a Werewolf (55).,as,as,273-275,273,275,1,False,False,NoSense,,0.9998007416725159,Explicit
3421,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,619,4,"Given that Paul and Mitchell are actively pushing for Justin's elimination, and Justin has confirmed his Werewolf status, he represents the most certain target for Team Village to achieve victory.",and,and,309-312,309,312,1,False,False,NoSense,,0.99998939037323,Explicit
3422,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,619,4,"Given that Paul and Mitchell are actively pushing for Justin's elimination, and Justin has confirmed his Werewolf status, he represents the most certain target for Team Village to achieve victory.",for,for,343-346,343,346,1,False,False,NoSense,,1.0,Explicit
3423,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,619,4,"Given that Paul and Mitchell are actively pushing for Justin's elimination, and Justin has confirmed his Werewolf status, he represents the most certain target for Team Village to achieve victory.",and,and,369-372,369,372,1,False,True,Expansion.Conjunction,Expansion,0.997326135635376,Explicit
3424,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,619,4,"Given that Paul and Mitchell are actively pushing for Justin's elimination, and Justin has confirmed his Werewolf status, he represents the most certain target for Team Village to achieve victory.",for,for,453-456,453,456,1,False,False,NoSense,,0.9999996423721313,Explicit
3425,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,620,1,"As an external observer, I have no access to the players' actual role cards, only the public discussion.",as,As,0-2,0,2,1,False,False,NoSense,,0.999992847442627,Explicit
3426,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,620,2,"The transcript contains numerous accusations and claims regarding roles (such as Werewolf, Robber, or Troublemaker), but these claims are inherently unreliable due to the presence of roles like Doppelganger and Robber.",and,and,150-153,150,153,1,False,False,NoSense,,1.0,Explicit
3427,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,620,2,"The transcript contains numerous accusations and claims regarding roles (such as Werewolf, Robber, or Troublemaker), but these claims are inherently unreliable due to the presence of roles like Doppelganger and Robber.",as,as,183-185,183,185,1,False,False,NoSense,,1.0,Explicit
3428,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,620,2,"The transcript contains numerous accusations and claims regarding roles (such as Werewolf, Robber, or Troublemaker), but these claims are inherently unreliable due to the presence of roles like Doppelganger and Robber.",or,or,204-206,204,206,1,False,False,NoSense,,1.0,Explicit
3429,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,620,2,"The transcript contains numerous accusations and claims regarding roles (such as Werewolf, Robber, or Troublemaker), but these claims are inherently unreliable due to the presence of roles like Doppelganger and Robber.",but,but,222-225,222,225,1,False,True,Comparison.Contrast,Comparison,0.5831390023231506,Explicit
3430,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,620,2,"The transcript contains numerous accusations and claims regarding roles (such as Werewolf, Robber, or Troublemaker), but these claims are inherently unreliable due to the presence of roles like Doppelganger and Robber.",and,and,312-315,312,315,1,False,False,NoSense,,1.0,Explicit
3431,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,620,3,"Since I cannot verify the existence of a Werewolf, I cannot confidently select a target for elimination.",since,Since,324-329,324,329,1,False,True,Contingency.Cause,Contingency,0.999538779258728,Explicit
3432,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,620,3,"Since I cannot verify the existence of a Werewolf, I cannot confidently select a target for elimination.",for,for,412-415,412,415,1,False,False,NoSense,,1.0,Explicit
3433,Gemma 4 4B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,run_1,1,Stochastic,620,4,"Therefore, I must conclude that I have no verifiable information to suggest a Werewolf is present among the players.",therefore,Therefore,429-438,429,438,1,False,True,Contingency.Cause,Contingency,0.9871039986610413,Explicit
3434,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,621,2,"Initially, Justin was heavily accused by James, but the focus quickly moved to Mitchell.",but,but,121-124,121,124,1,False,True,Comparison.Contrast,Comparison,0.724733293056488,Explicit
3435,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,621,3,"Alvin explicitly accused Mitchell in line 50, and James immediately backed this accusation in line 51.",and,and,208-211,208,211,1,False,True,Expansion.Conjunction,Expansion,0.9025066494941711,Explicit
3436,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,621,4,"Even Justin, who had previously defended himself, agreed with the accusation against Mitchell in line 55.",previously,previously,286-296,286,296,1,False,False,NoSense,,0.9517770409584045,Explicit
3437,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,621,5,"Given the strong consensus among the players in the final moments of the discussion, Mitchell is the most likely target for Team Village to eliminate.",for,for,491-494,491,494,1,False,False,NoSense,,1.0,Explicit
3438,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game10,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,622,4,"Although players can lie, this direct confession provides the strongest basis for a Village-aligned player to target him.",although,Although,179-187,179,187,1,False,True,Comparison.Contrast,Comparison,0.5140794515609741,Explicit
3439,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game10,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,622,4,"Although players can lie, this direct confession provides the strongest basis for a Village-aligned player to target him.",for,for,257-260,257,260,1,False,False,NoSense,,0.9999985694885254,Explicit
3440,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,623,1,"The transcript contains numerous accusations and conflicting claims regarding who was or is a Werewolf, but it provides no objective, verifiable evidence of any player's current role.",and,and,45-48,45,48,1,False,False,NoSense,,1.0,Explicit
3441,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,623,1,"The transcript contains numerous accusations and conflicting claims regarding who was or is a Werewolf, but it provides no objective, verifiable evidence of any player's current role.",or,or,86-88,86,88,1,False,False,NoSense,,0.9999918937683105,Explicit
3442,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,623,1,"The transcript contains numerous accusations and conflicting claims regarding who was or is a Werewolf, but it provides no objective, verifiable evidence of any player's current role.",but,but,104-107,104,107,1,False,True,Comparison.Contrast,Comparison,0.6632498502731323,Explicit
3443,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,623,3,"Since I have no private information and the discussion is purely speculative, I cannot confidently identify a Werewolf to eliminate.",since,Since,247-252,247,252,1,False,True,Contingency.Cause,Contingency,0.9996691942214966,Explicit
3444,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,623,3,"Since I have no private information and the discussion is purely speculative, I cannot confidently identify a Werewolf to eliminate.",and,and,283-286,283,286,1,False,True,Expansion.Conjunction,Expansion,0.9550219178199768,Explicit
3445,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,623,4,"Therefore, I cannot make a choice that guarantees Team Village's victory.",therefore,Therefore,380-389,380,389,1,False,True,Contingency.Cause,Contingency,0.9954277276992798,Explicit
3446,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,624,1,"Based on the public discussion, Alvin claims to be the Seer and has repeatedly stated that Justin is a Werewolf.",and,and,60-63,60,63,1,False,False,NoSense,,0.9974205493927002,Explicit
3447,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,run_1,1,Stochastic,624,2,"Both Mitchell and James have expressed trust in Alvin's judgment, leading to a consensus that Justin is the target.",and,and,127-130,127,130,1,False,False,NoSense,,0.999946117401123,Explicit
