model,decoding_group,run_label,semantic_category,discourse_relation,n_semantic_sentences,n_joint_sentences,conditional_prevalence,support_is_thin,thin_support_threshold
Gemma 4 31B,Stochastic,run_1,Behavioral,Contingency.Cause,179,25,0.13966480446927373,False,30
Gemma 4 31B,Stochastic,run_1,Behavioral,Contingency.Condition,179,8,0.0446927374301676,False,30
Gemma 4 31B,Stochastic,run_1,Behavioral,Expansion.Conjunction,179,36,0.2011173184357542,False,30
Gemma 4 31B,Stochastic,run_1,Behavioral,Expansion.Alternative,179,3,0.01675977653631285,False,30
Gemma 4 31B,Stochastic,run_1,Behavioral,Expansion.Restatement,179,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,Behavioral,Temporal.Asynchronous,179,21,0.11731843575418995,False,30
Gemma 4 31B,Stochastic,run_1,Behavioral,Temporal.Synchrony,179,5,0.027932960893854747,False,30
Gemma 4 31B,Stochastic,run_1,ClaimComparison,Comparison.Contrast,158,32,0.20253164556962025,False,30
Gemma 4 31B,Stochastic,run_1,ClaimComparison,Comparison.Concession,158,1,0.006329113924050633,False,30
Gemma 4 31B,Stochastic,run_1,ClaimComparison,Contingency.Cause,158,18,0.11392405063291139,False,30
Gemma 4 31B,Stochastic,run_1,ClaimComparison,Contingency.Condition,158,4,0.02531645569620253,False,30
Gemma 4 31B,Stochastic,run_1,ClaimComparison,Expansion.Conjunction,158,29,0.18354430379746836,False,30
Gemma 4 31B,Stochastic,run_1,ClaimComparison,Expansion.Alternative,158,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,ClaimComparison,Expansion.Restatement,158,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,ClaimComparison,Temporal.Asynchronous,158,45,0.2848101265822785,False,30
Gemma 4 31B,Stochastic,run_1,ClaimComparison,Temporal.Synchrony,158,9,0.056962025316455694,False,30
Gemma 4 31B,Stochastic,run_1,Payoff,Comparison.Contrast,66,11,0.16666666666666666,False,30
Gemma 4 31B,Stochastic,run_1,Payoff,Comparison.Concession,66,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,Payoff,Contingency.Cause,66,28,0.42424242424242425,False,30
Gemma 4 31B,Stochastic,run_1,Payoff,Contingency.Condition,66,14,0.21212121212121213,False,30
Gemma 4 31B,Stochastic,run_1,Payoff,Expansion.Conjunction,66,22,0.3333333333333333,False,30
Gemma 4 31B,Stochastic,run_1,Payoff,Expansion.Alternative,66,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,Payoff,Expansion.Restatement,66,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,Payoff,Temporal.Asynchronous,66,4,0.06060606060606061,False,30
Gemma 4 31B,Stochastic,run_1,Payoff,Temporal.Synchrony,66,2,0.030303030303030304,False,30
Gemma 4 31B,Stochastic,run_1,Uncertainty,Comparison.Contrast,24,10,0.4166666666666667,True,30
Gemma 4 31B,Stochastic,run_1,Uncertainty,Comparison.Concession,24,0,0.0,True,30
Gemma 4 31B,Stochastic,run_1,Uncertainty,Contingency.Cause,24,2,0.08333333333333333,True,30
Gemma 4 31B,Stochastic,run_1,Uncertainty,Contingency.Condition,24,2,0.08333333333333333,True,30
Gemma 4 31B,Stochastic,run_1,Uncertainty,Expansion.Conjunction,24,4,0.16666666666666666,True,30
Gemma 4 31B,Stochastic,run_1,Uncertainty,Expansion.Alternative,24,1,0.041666666666666664,True,30
Gemma 4 31B,Stochastic,run_1,Uncertainty,Expansion.Restatement,24,0,0.0,True,30
Gemma 4 31B,Stochastic,run_1,Uncertainty,Temporal.Asynchronous,24,1,0.041666666666666664,True,30
Gemma 4 31B,Stochastic,run_1,Uncertainty,Temporal.Synchrony,24,0,0.0,True,30
Gemma 4 31B,Stochastic,run_2,Mechanical,Comparison.Contrast,123,14,0.11382113821138211,False,30
Gemma 4 31B,Stochastic,run_2,Mechanical,Comparison.Concession,123,0,0.0,False,30
Gemma 4 31B,Stochastic,run_2,Mechanical,Contingency.Cause,123,28,0.22764227642276422,False,30
Gemma 4 31B,Stochastic,run_2,Mechanical,Contingency.Condition,123,40,0.3252032520325203,False,30
Gemma 4 31B,Stochastic,run_2,Mechanical,Expansion.Conjunction,123,28,0.22764227642276422,False,30
Gemma 4 31B,Stochastic,run_2,Mechanical,Expansion.Alternative,123,1,0.008130081300813009,False,30
Gemma 4 31B,Stochastic,run_2,Mechanical,Expansion.Restatement,123,0,0.0,False,30
Gemma 4 31B,Stochastic,run_2,Mechanical,Temporal.Asynchronous,123,12,0.0975609756097561,False,30
Gemma 4 31B,Stochastic,run_2,Mechanical,Temporal.Synchrony,123,2,0.016260162601626018,False,30
Gemma 4 31B,Stochastic,run_2,Testimony,Comparison.Contrast,433,69,0.15935334872979215,False,30
Gemma 4 31B,Stochastic,run_2,Testimony,Comparison.Concession,433,2,0.004618937644341801,False,30
Gemma 4 31B,Stochastic,run_2,Testimony,Contingency.Cause,433,36,0.08314087759815242,False,30
Gemma 4 31B,Stochastic,run_2,Testimony,Contingency.Condition,433,30,0.06928406466512702,False,30
Gemma 4 31B,Stochastic,run_2,Testimony,Expansion.Conjunction,433,91,0.21016166281755197,False,30
Gemma 4 31B,Stochastic,run_2,Testimony,Expansion.Alternative,433,2,0.004618937644341801,False,30
Gemma 4 31B,Stochastic,run_2,Testimony,Expansion.Restatement,433,1,0.0023094688221709007,False,30
Gemma 4 31B,Stochastic,run_2,Testimony,Temporal.Asynchronous,433,59,0.13625866050808313,False,30
Gemma 4 31B,Stochastic,run_2,Testimony,Temporal.Synchrony,433,8,0.018475750577367205,False,30
Gemma 4 31B,Stochastic,run_2,SocialJudgment,Comparison.Contrast,79,16,0.20253164556962025,False,30
Gemma 4 31B,Stochastic,run_2,SocialJudgment,Comparison.Concession,79,1,0.012658227848101266,False,30
Gemma 4 31B,Stochastic,run_2,SocialJudgment,Contingency.Cause,79,6,0.0759493670886076,False,30
Gemma 4 31B,Stochastic,run_2,SocialJudgment,Contingency.Condition,79,0,0.0,False,30
Gemma 4 31B,Stochastic,run_2,SocialJudgment,Expansion.Conjunction,79,20,0.25316455696202533,False,30
Gemma 4 31B,Stochastic,run_2,SocialJudgment,Expansion.Alternative,79,0,0.0,False,30
Gemma 4 31B,Stochastic,run_2,SocialJudgment,Expansion.Restatement,79,0,0.0,False,30
Gemma 4 31B,Stochastic,run_2,SocialJudgment,Temporal.Asynchronous,79,11,0.13924050632911392,False,30
Gemma 4 31B,Stochastic,run_2,SocialJudgment,Temporal.Synchrony,79,2,0.02531645569620253,False,30
Gemma 4 31B,Stochastic,run_2,Behavioral,Comparison.Contrast,168,38,0.2261904761904762,False,30
Gemma 4 31B,Stochastic,run_2,Behavioral,Comparison.Concession,168,1,0.005952380952380952,False,30
Gemma 4 31B,Stochastic,run_2,Behavioral,Contingency.Cause,168,22,0.13095238095238096,False,30
Gemma 4 31B,Stochastic,run_2,Behavioral,Contingency.Condition,168,8,0.047619047619047616,False,30
Gemma 4 31B,Stochastic,run_2,Behavioral,Expansion.Conjunction,168,37,0.22023809523809523,False,30
Gemma 4 31B,Stochastic,run_2,Behavioral,Expansion.Alternative,168,1,0.005952380952380952,False,30
Gemma 4 31B,Stochastic,run_2,Behavioral,Expansion.Restatement,168,0,0.0,False,30
Gemma 4 31B,Stochastic,run_2,Behavioral,Temporal.Asynchronous,168,16,0.09523809523809523,False,30
Gemma 4 31B,Stochastic,run_2,Behavioral,Temporal.Synchrony,168,3,0.017857142857142856,False,30
Gemma 4 31B,Stochastic,run_2,ClaimComparison,Comparison.Contrast,154,29,0.18831168831168832,False,30
Gemma 4 31B,Stochastic,run_2,ClaimComparison,Comparison.Concession,154,0,0.0,False,30
Gemma 4 31B,Stochastic,run_2,ClaimComparison,Contingency.Cause,154,15,0.09740259740259741,False,30
Gemma 4 31B,Stochastic,run_2,ClaimComparison,Contingency.Condition,154,4,0.025974025974025976,False,30
Gemma 4 31B,Stochastic,run_2,ClaimComparison,Expansion.Conjunction,154,31,0.2012987012987013,False,30
Gemma 4 31B,Stochastic,run_2,ClaimComparison,Expansion.Alternative,154,1,0.006493506493506494,False,30
Gemma 4 31B,Stochastic,run_2,ClaimComparison,Expansion.Restatement,154,0,0.0,False,30
Gemma 4 31B,Stochastic,run_2,ClaimComparison,Temporal.Asynchronous,154,46,0.2987012987012987,False,30
Gemma 4 31B,Stochastic,run_2,ClaimComparison,Temporal.Synchrony,154,4,0.025974025974025976,False,30
Gemma 4 31B,Stochastic,run_2,Payoff,Comparison.Contrast,45,10,0.2222222222222222,False,30
Gemma 4 31B,Stochastic,run_2,Payoff,Comparison.Concession,45,0,0.0,False,30
Gemma 4 31B,Stochastic,run_2,Payoff,Contingency.Cause,45,9,0.2,False,30
Gemma 4 31B,Stochastic,run_2,Payoff,Contingency.Condition,45,14,0.3111111111111111,False,30
Gemma 4 31B,Stochastic,run_2,Payoff,Expansion.Conjunction,45,14,0.3111111111111111,False,30
Gemma 4 31B,Stochastic,run_2,Payoff,Expansion.Alternative,45,1,0.022222222222222223,False,30
Gemma 4 31B,Stochastic,run_2,Payoff,Expansion.Restatement,45,0,0.0,False,30
Gemma 4 31B,Stochastic,run_2,Payoff,Temporal.Asynchronous,45,0,0.0,False,30
Gemma 4 31B,Stochastic,run_2,Payoff,Temporal.Synchrony,45,1,0.022222222222222223,False,30
Gemma 4 31B,Stochastic,run_2,Uncertainty,Comparison.Contrast,25,10,0.4,True,30
Gemma 4 31B,Stochastic,run_2,Uncertainty,Comparison.Concession,25,0,0.0,True,30
Gemma 4 31B,Stochastic,run_2,Uncertainty,Contingency.Cause,25,5,0.2,True,30
Gemma 4 31B,Stochastic,run_2,Uncertainty,Contingency.Condition,25,1,0.04,True,30
Gemma 4 31B,Stochastic,run_2,Uncertainty,Expansion.Conjunction,25,9,0.36,True,30
Gemma 4 31B,Stochastic,run_2,Uncertainty,Expansion.Alternative,25,0,0.0,True,30
Gemma 4 31B,Stochastic,run_2,Uncertainty,Expansion.Restatement,25,0,0.0,True,30
Gemma 4 31B,Stochastic,run_2,Uncertainty,Temporal.Asynchronous,25,2,0.08,True,30
Gemma 4 31B,Stochastic,run_2,Uncertainty,Temporal.Synchrony,25,0,0.0,True,30
Gemma 4 31B,Stochastic,run_3,Mechanical,Comparison.Contrast,119,12,0.10084033613445378,False,30
Gemma 4 31B,Stochastic,run_3,Mechanical,Comparison.Concession,119,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,Mechanical,Contingency.Cause,119,25,0.21008403361344538,False,30
Gemma 4 31B,Stochastic,run_3,Mechanical,Contingency.Condition,119,36,0.3025210084033613,False,30
Gemma 4 31B,Stochastic,run_3,Mechanical,Expansion.Conjunction,119,36,0.3025210084033613,False,30
Gemma 4 31B,Stochastic,run_3,Mechanical,Expansion.Alternative,119,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,Mechanical,Expansion.Restatement,119,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,Mechanical,Temporal.Asynchronous,119,16,0.13445378151260504,False,30
Gemma 4 31B,Stochastic,run_3,Mechanical,Temporal.Synchrony,119,3,0.025210084033613446,False,30
Gemma 4 31B,Stochastic,run_3,Testimony,Comparison.Contrast,418,58,0.13875598086124402,False,30
Gemma 4 31B,Stochastic,run_3,Testimony,Comparison.Concession,418,4,0.009569377990430622,False,30
Gemma 4 31B,Stochastic,run_3,Testimony,Contingency.Cause,418,32,0.07655502392344497,False,30
Gemma 4 31B,Stochastic,run_3,Testimony,Contingency.Condition,418,19,0.045454545454545456,False,30
Gemma 4 31B,Stochastic,run_3,Testimony,Expansion.Conjunction,418,96,0.22966507177033493,False,30
Gemma 4 31B,Stochastic,run_3,Testimony,Expansion.Alternative,418,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,Testimony,Expansion.Restatement,418,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,Testimony,Temporal.Asynchronous,418,55,0.13157894736842105,False,30
Gemma 4 31B,Stochastic,run_3,Testimony,Temporal.Synchrony,418,16,0.03827751196172249,False,30
Gemma 4 31B,Stochastic,run_3,SocialJudgment,Comparison.Contrast,67,16,0.23880597014925373,False,30
Gemma 4 31B,Stochastic,run_3,SocialJudgment,Comparison.Concession,67,1,0.014925373134328358,False,30
Gemma 4 31B,Stochastic,run_3,SocialJudgment,Contingency.Cause,67,6,0.08955223880597014,False,30
Gemma 4 31B,Stochastic,run_3,SocialJudgment,Contingency.Condition,67,2,0.029850746268656716,False,30
Gemma 4 31B,Stochastic,run_3,SocialJudgment,Expansion.Conjunction,67,20,0.29850746268656714,False,30
Gemma 4 31B,Stochastic,run_3,SocialJudgment,Expansion.Alternative,67,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,SocialJudgment,Expansion.Restatement,67,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,SocialJudgment,Temporal.Asynchronous,67,6,0.08955223880597014,False,30
Gemma 4 31B,Stochastic,run_3,SocialJudgment,Temporal.Synchrony,67,1,0.014925373134328358,False,30
Gemma 4 31B,Stochastic,run_3,Behavioral,Comparison.Contrast,171,37,0.21637426900584794,False,30
Gemma 4 31B,Stochastic,run_3,Behavioral,Comparison.Concession,171,2,0.011695906432748537,False,30
Gemma 4 31B,Stochastic,run_3,Behavioral,Contingency.Cause,171,21,0.12280701754385964,False,30
Gemma 4 31B,Stochastic,run_3,Behavioral,Contingency.Condition,171,3,0.017543859649122806,False,30
Gemma 4 31B,Stochastic,run_3,Behavioral,Expansion.Conjunction,171,31,0.18128654970760233,False,30
Gemma 4 31B,Stochastic,run_3,Behavioral,Expansion.Alternative,171,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,Behavioral,Expansion.Restatement,171,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,Behavioral,Temporal.Asynchronous,171,21,0.12280701754385964,False,30
Gemma 4 31B,Stochastic,run_3,Behavioral,Temporal.Synchrony,171,10,0.05847953216374269,False,30
Gemma 4 31B,Stochastic,run_3,ClaimComparison,Comparison.Contrast,175,30,0.17142857142857143,False,30
Gemma 4 31B,Stochastic,run_3,ClaimComparison,Comparison.Concession,175,1,0.005714285714285714,False,30
Gemma 4 31B,Stochastic,run_3,ClaimComparison,Contingency.Cause,175,20,0.11428571428571428,False,30
Gemma 4 31B,Stochastic,run_3,ClaimComparison,Contingency.Condition,175,9,0.05142857142857143,False,30
Gemma 4 31B,Stochastic,run_3,ClaimComparison,Expansion.Conjunction,175,37,0.21142857142857144,False,30
Gemma 4 31B,Stochastic,run_3,ClaimComparison,Expansion.Alternative,175,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,ClaimComparison,Expansion.Restatement,175,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,ClaimComparison,Temporal.Asynchronous,175,41,0.2342857142857143,False,30
Gemma 4 31B,Stochastic,run_3,ClaimComparison,Temporal.Synchrony,175,8,0.045714285714285714,False,30
Gemma 4 31B,Stochastic,run_3,Payoff,Comparison.Contrast,61,11,0.18032786885245902,False,30
Gemma 4 31B,Stochastic,run_3,Payoff,Comparison.Concession,61,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,Payoff,Contingency.Cause,61,21,0.3442622950819672,False,30
Gemma 4 31B,Stochastic,run_3,Payoff,Contingency.Condition,61,13,0.21311475409836064,False,30
Gemma 4 31B,Stochastic,run_3,Payoff,Expansion.Conjunction,61,20,0.32786885245901637,False,30
Gemma 4 31B,Stochastic,run_3,Payoff,Expansion.Alternative,61,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,Payoff,Expansion.Restatement,61,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,Payoff,Temporal.Asynchronous,61,3,0.04918032786885246,False,30
Gemma 4 31B,Stochastic,run_3,Payoff,Temporal.Synchrony,61,0,0.0,False,30
Gemma 4 31B,Stochastic,run_3,Uncertainty,Comparison.Contrast,17,7,0.4117647058823529,True,30
Gemma 4 31B,Stochastic,run_3,Uncertainty,Comparison.Concession,17,0,0.0,True,30
Gemma 4 31B,Stochastic,run_3,Uncertainty,Contingency.Cause,17,1,0.058823529411764705,True,30
Gemma 4 31B,Stochastic,run_3,Uncertainty,Contingency.Condition,17,0,0.0,True,30
Gemma 4 31B,Stochastic,run_3,Uncertainty,Expansion.Conjunction,17,4,0.23529411764705882,True,30
Gemma 4 31B,Stochastic,run_3,Uncertainty,Expansion.Alternative,17,0,0.0,True,30
Gemma 4 31B,Stochastic,run_3,Uncertainty,Expansion.Restatement,17,0,0.0,True,30
Gemma 4 31B,Stochastic,run_3,Uncertainty,Temporal.Asynchronous,17,1,0.058823529411764705,True,30
Gemma 4 31B,Stochastic,run_3,Uncertainty,Temporal.Synchrony,17,0,0.0,True,30
Gemma 4 31B,Greedy,greedy_t0,Mechanical,Comparison.Contrast,126,21,0.16666666666666666,False,30
Gemma 4 31B,Greedy,greedy_t0,Mechanical,Comparison.Concession,126,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,Mechanical,Contingency.Cause,126,26,0.20634920634920634,False,30
Gemma 4 31B,Greedy,greedy_t0,Mechanical,Contingency.Condition,126,36,0.2857142857142857,False,30
Gemma 4 31B,Greedy,greedy_t0,Mechanical,Expansion.Conjunction,126,34,0.2698412698412698,False,30
Gemma 4 31B,Greedy,greedy_t0,Mechanical,Expansion.Alternative,126,3,0.023809523809523808,False,30
Gemma 4 31B,Greedy,greedy_t0,Mechanical,Expansion.Restatement,126,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,Mechanical,Temporal.Asynchronous,126,14,0.1111111111111111,False,30
Gemma 4 31B,Greedy,greedy_t0,Mechanical,Temporal.Synchrony,126,2,0.015873015873015872,False,30
Gemma 4 31B,Greedy,greedy_t0,Testimony,Comparison.Contrast,401,66,0.16458852867830423,False,30
Gemma 4 31B,Greedy,greedy_t0,Testimony,Comparison.Concession,401,2,0.004987531172069825,False,30
Gemma 4 31B,Greedy,greedy_t0,Testimony,Contingency.Cause,401,31,0.0773067331670823,False,30
Gemma 4 31B,Greedy,greedy_t0,Testimony,Contingency.Condition,401,15,0.03740648379052369,False,30
Gemma 4 31B,Greedy,greedy_t0,Testimony,Expansion.Conjunction,401,94,0.2344139650872818,False,30
Gemma 4 31B,Greedy,greedy_t0,Testimony,Expansion.Alternative,401,3,0.007481296758104738,False,30
Gemma 4 31B,Greedy,greedy_t0,Testimony,Expansion.Restatement,401,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,Testimony,Temporal.Asynchronous,401,64,0.1596009975062344,False,30
Gemma 4 31B,Greedy,greedy_t0,Testimony,Temporal.Synchrony,401,12,0.029925187032418952,False,30
Gemma 4 31B,Greedy,greedy_t0,SocialJudgment,Comparison.Contrast,69,17,0.2463768115942029,False,30
Gemma 4 31B,Greedy,greedy_t0,SocialJudgment,Comparison.Concession,69,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,SocialJudgment,Contingency.Cause,69,5,0.07246376811594203,False,30
Gemma 4 31B,Greedy,greedy_t0,SocialJudgment,Contingency.Condition,69,3,0.043478260869565216,False,30
Gemma 4 31B,Greedy,greedy_t0,SocialJudgment,Expansion.Conjunction,69,23,0.3333333333333333,False,30
Gemma 4 31B,Greedy,greedy_t0,SocialJudgment,Expansion.Alternative,69,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,SocialJudgment,Expansion.Restatement,69,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,SocialJudgment,Temporal.Asynchronous,69,9,0.13043478260869565,False,30
Gemma 4 31B,Greedy,greedy_t0,SocialJudgment,Temporal.Synchrony,69,3,0.043478260869565216,False,30
Gemma 4 31B,Greedy,greedy_t0,Behavioral,Comparison.Contrast,166,39,0.23493975903614459,False,30
Gemma 4 31B,Greedy,greedy_t0,Behavioral,Comparison.Concession,166,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,Behavioral,Contingency.Cause,166,19,0.1144578313253012,False,30
Gemma 4 31B,Greedy,greedy_t0,Behavioral,Contingency.Condition,166,3,0.018072289156626505,False,30
Gemma 4 31B,Greedy,greedy_t0,Behavioral,Expansion.Conjunction,166,26,0.1566265060240964,False,30
Gemma 4 31B,Greedy,greedy_t0,Behavioral,Expansion.Alternative,166,4,0.024096385542168676,False,30
Gemma 4 31B,Greedy,greedy_t0,Behavioral,Expansion.Restatement,166,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,Behavioral,Temporal.Asynchronous,166,16,0.0963855421686747,False,30
Gemma 4 31B,Greedy,greedy_t0,Behavioral,Temporal.Synchrony,166,5,0.030120481927710843,False,30
Gemma 4 31B,Greedy,greedy_t0,ClaimComparison,Comparison.Contrast,170,28,0.16470588235294117,False,30
Gemma 4 31B,Greedy,greedy_t0,ClaimComparison,Comparison.Concession,170,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,ClaimComparison,Contingency.Cause,170,19,0.11176470588235295,False,30
Gemma 4 31B,Greedy,greedy_t0,ClaimComparison,Contingency.Condition,170,5,0.029411764705882353,False,30
Gemma 4 31B,Greedy,greedy_t0,ClaimComparison,Expansion.Conjunction,170,39,0.22941176470588234,False,30
Gemma 4 31B,Greedy,greedy_t0,ClaimComparison,Expansion.Alternative,170,1,0.0058823529411764705,False,30
Gemma 4 31B,Greedy,greedy_t0,ClaimComparison,Expansion.Restatement,170,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,ClaimComparison,Temporal.Asynchronous,170,44,0.25882352941176473,False,30
Gemma 4 31B,Greedy,greedy_t0,ClaimComparison,Temporal.Synchrony,170,7,0.041176470588235294,False,30
Gemma 4 31B,Greedy,greedy_t0,Payoff,Comparison.Contrast,62,9,0.14516129032258066,False,30
Gemma 4 31B,Greedy,greedy_t0,Payoff,Comparison.Concession,62,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,Payoff,Contingency.Cause,62,19,0.3064516129032258,False,30
Gemma 4 31B,Greedy,greedy_t0,Payoff,Contingency.Condition,62,14,0.22580645161290322,False,30
Gemma 4 31B,Greedy,greedy_t0,Payoff,Expansion.Conjunction,62,21,0.3387096774193548,False,30
Gemma 4 31B,Greedy,greedy_t0,Payoff,Expansion.Alternative,62,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,Payoff,Expansion.Restatement,62,0,0.0,False,30
Gemma 4 31B,Greedy,greedy_t0,Payoff,Temporal.Asynchronous,62,2,0.03225806451612903,False,30
Gemma 4 31B,Greedy,greedy_t0,Payoff,Temporal.Synchrony,62,1,0.016129032258064516,False,30
Gemma 4 31B,Greedy,greedy_t0,Uncertainty,Comparison.Contrast,16,7,0.4375,True,30
Gemma 4 31B,Greedy,greedy_t0,Uncertainty,Comparison.Concession,16,0,0.0,True,30
Gemma 4 31B,Greedy,greedy_t0,Uncertainty,Contingency.Cause,16,5,0.3125,True,30
Gemma 4 31B,Greedy,greedy_t0,Uncertainty,Contingency.Condition,16,0,0.0,True,30
Gemma 4 31B,Greedy,greedy_t0,Uncertainty,Expansion.Conjunction,16,5,0.3125,True,30
Gemma 4 31B,Greedy,greedy_t0,Uncertainty,Expansion.Alternative,16,0,0.0,True,30
Gemma 4 31B,Greedy,greedy_t0,Uncertainty,Expansion.Restatement,16,0,0.0,True,30
Gemma 4 31B,Greedy,greedy_t0,Uncertainty,Temporal.Asynchronous,16,1,0.0625,True,30
Gemma 4 31B,Greedy,greedy_t0,Uncertainty,Temporal.Synchrony,16,0,0.0,True,30
